,Player_Stats (Tm),Player_Stats (SB),Player_Stats (Key),Player_Stats (Player),Player_Stats (No.),Player_Stats (Age),Player_Stats (Pos),Player_Stats (College/Univ),Player_Stats (Univ_State),Player_Stats (BirthDate),Player_Stats (Yrs),Player_Stats (Super_bowl),Player_Stats (Team),Player_Stats (Pts),Player_Stats (MVP),Player_Stats (Stadium),Player_Stats (City),Player_Stats (State),Player_Stats (Date),Player_Stats (W/L),O_Passing (Cmp),O_Passing (Att),O_Passing (Yds),O_Passing (TD),O_Passing (Int),O_Passing (Sk),O_Passing (Yds.1),O_Passing (Lng),O_Passing (Rate),O_Rushing (Att),O_Rushing (Yds),O_Rushing (TD),O_Rushing (Lng),O_Receiving (Rec),O_Receiving (Yds),O_Receiving (TD),O_Receiving (Lng),O_Fumbles (Fmb),O_Fumbles (FL),D_Interceptions (Int),D_Interceptions (Yds),D_Interceptions (TD),D_Interceptions (Lng),D_Sacks (Sk),D_Tackles (Comb),D_Tackles (Solo),D_Tackles (Ast),D_Fumbles (FR),D_Fumbles (Yds),D_Fumbles (TD),D_Fumbles (FF),SPT_Kick_Returns (Rt),SPT_Kick_Returns (Yds),SPT_Kick_Returns (Y/Rt),SPT_Kick_Returns (TD),SPT_Kick_Returns (Lng),SPT_Punt_Returns (Ret),SPT_Punt_Returns (Yds),SPT_Punt_Returns (Y/R),SPT_Punt_Returns (TD),SPT_Punt_Returns (Lng),SPT_Scoring (XPM),SPT_Scoring (XPA),SPT_Scoring (FGM),SPT_Scoring (FGA),SPT_Punting (Pnt),SPT_Punting (Yds),SPT_Punting (Y/P),SPT_Punting (Lng),Unique_Key,Univ_Alum_per_Team,Univ_Alum_per_SB,Univ_Total_Rings,Univ_Total_Wins,Univ_Total_MVPs,State_Alum_per_Team,State_Alum_per_SB,State_Total_Rings,State_Total_Wins,State_Total_MVPs
269,PIT,9,PIT9,Rich Druschel,73,22,G,North Carolina St.,NC,1/15/1952,0,IX,Pittsburgh Steelers,16,Franco Harris,Tulane Stadium,New Orleans,Louisiana,1/12/1975,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT9Rich Druschel,1.0,1.0,22.0,19.0,0.0,3.0,3.0,123.0,50.0,0.0
270,PIT,9,PIT9,Ed Bradley,38,24,LB,Wake Forest,NC,4/22/1950,2,IX,Pittsburgh Steelers,16,Franco Harris,Tulane Stadium,New Orleans,Louisiana,1/12/1975,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT9Ed Bradley,2.0,2.0,14.0,12.0,0.0,3.0,3.0,123.0,50.0,0.0
271,PIT,9,PIT9,Jim Clack,50,27,LG,Wake Forest,NC,10/26/1947,3,IX,Pittsburgh Steelers,16,Franco Harris,Tulane Stadium,New Orleans,Louisiana,1/12/1975,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT9Jim Clack,2.0,2.0,14.0,12.0,0.0,3.0,3.0,123.0,50.0,0.0
272,SDG,29,SDG29,Joe Milinichik,71,31,RG,North Carolina St.,NC,3/30/1963,7,XXIX,San Diego Chargers,26,Steve Young,Joe Robbie Stadium,Miami Gardens,Florida,1/29/1995,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SDG29Joe Milinichik,1.0,2.0,22.0,19.0,0.0,5.0,9.0,123.0,50.0,0.0
273,SDG,29,SDG29,Deems May,88,25,TE,North Carolina,NC,3/6/1969,2,XXIX,San Diego Chargers,26,Steve Young,Joe Robbie Stadium,Miami Gardens,Florida,1/29/1995,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SDG29Deems May,3.0,6.0,37.0,21.0,0.0,5.0,9.0,123.0,50.0,0.0
274,SDG,29,SDG29,Natrone Means,20,22,RB,North Carolina,NC,4/26/1972,1,XXIX,San Diego Chargers,26,Steve Young,Joe Robbie Stadium,Miami Gardens,Florida,1/29/1995,0,0,0,0,0,0,0,0,0,0.0,13,33,1,11,1,4,0,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SDG29Natrone Means,3.0,6.0,37.0,21.0,0.0,5.0,9.0,123.0,50.0,0.0
275,SDG,29,SDG29,Reuben Davis,93,29,RDT,North Carolina,NC,5/7/1965,6,XXIX,San Diego Chargers,26,Steve Young,Joe Robbie Stadium,Miami Gardens,Florida,1/29/1995,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SDG29Reuben Davis,3.0,6.0,37.0,21.0,0.0,5.0,9.0,123.0,50.0,0.0
276,SDG,29,SDG29,Reggie White,90,24,DT,North Carolina A&T,NC,3/22/1970,2,XXIX,San Diego Chargers,26,Steve Young,Joe Robbie Stadium,Miami Gardens,Florida,1/29/1995,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SDG29Reggie White,1.0,1.0,5.0,6.0,0.0,5.0,9.0,123.0,50.0,0.0
277,SFO,29,SFO29,Mark Thomas,72,25,DE,North Carolina St.,NC,5/6/1969,1,XXIX,San Francisco 49ers,49,Steve Young,Joe Robbie Stadium,Miami Gardens,Florida,1/29/1995,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO29Mark Thomas,1.0,2.0,22.0,19.0,0.0,4.0,9.0,123.0,50.0,0.0
278,SFO,29,SFO29,Antonio Goss,98,28,LB,North Carolina,NC,8/11/1966,5,XXIX,San Francisco 49ers,49,Steve Young,Joe Robbie Stadium,Miami Gardens,Florida,1/29/1995,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO29Antonio Goss,3.0,6.0,37.0,21.0,0.0,4.0,9.0,123.0,50.0,0.0
279,SFO,29,SFO29,Brian Bollinger,77,26,G,North Carolina,NC,11/21/1968,2,XXIX,San Francisco 49ers,49,Steve Young,Joe Robbie Stadium,Miami Gardens,Florida,1/29/1995,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO29Brian Bollinger,3.0,6.0,37.0,21.0,0.0,4.0,9.0,123.0,50.0,0.0
280,SFO,29,SFO29,Harris Barton,79,30,RT,North Carolina,NC,4/19/1964,7,XXIX,San Francisco 49ers,49,Steve Young,Joe Robbie Stadium,Miami Gardens,Florida,1/29/1995,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO29Harris Barton,3.0,6.0,37.0,21.0,0.0,4.0,9.0,123.0,50.0,0.0
281,SEA,40,SEA40,Sean Locklear,75,24,RT,North Carolina St.,NC,5/29/1981,1,XL,Seattle Seahawks,10,Hines Ward,Ford Field,Detroit,Michigan,2/5/2006,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SEA40Sean Locklear,1.0,1.0,22.0,19.0,0.0,1.0,5.0,123.0,50.0,0.0
282,PIT,40,PIT40,Greg Warren,60,24,LS,North Carolina,NC,10/18/1981,0,XL,Pittsburgh Steelers,21,Hines Ward,Ford Field,Detroit,Michigan,2/5/2006,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT40Greg Warren,3.0,3.0,37.0,21.0,0.0,4.0,5.0,123.0,50.0,0.0
283,PIT,40,PIT40,Jeff Reed,3,26,K,North Carolina,NC,4/9/1979,3,XL,Pittsburgh Steelers,21,Hines Ward,Ford Field,Detroit,Michigan,2/5/2006,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,3,3,0,0,0,0,0.0,0,PIT40Jeff Reed,3.0,3.0,37.0,21.0,0.0,4.0,5.0,123.0,50.0,0.0
284,PIT,40,PIT40,Willie Parker,39,25,RB,North Carolina,NC,11/11/1980,1,XL,Pittsburgh Steelers,21,Hines Ward,Ford Field,Detroit,Michigan,2/5/2006,1,0,0,0,0,0,0,0,0,0.0,10,93,1,75,1,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT40Willie Parker,3.0,3.0,37.0,21.0,0.0,4.0,5.0,123.0,50.0,0.0
285,PIT,40,PIT40,Willie Williams,27,35,DB,Western Carolina,NC,12/26/1970,12,XL,Pittsburgh Steelers,21,Hines Ward,Ford Field,Detroit,Michigan,2/5/2006,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT40Willie Williams,1.0,1.0,7.0,8.0,0.0,4.0,5.0,123.0,50.0,0.0
286,SEA,49,SEA49,J.R. Sweezy,64,25,RG,North Carolina St.,NC,4/8/1989,2,XLIX,Seattle Seahawks,24,Tom Brady,University of Phoenix Stadium,Glendale,Arizona,2/1/2015,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SEA49J.R. Sweezy,3.0,3.0,22.0,19.0,0.0,4.0,4.0,123.0,50.0,0.0
287,SEA,49,SEA49,Russell Wilson,3,26,QB,North Carolina St.,NC,11/29/1988,2,XLIX,Seattle Seahawks,24,Tom Brady,University of Phoenix Stadium,Glendale,Arizona,2/1/2015,0,12,21,247,2,1,3,13,45,110.6,3,39,0,17,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SEA49Russell Wilson,3.0,3.0,22.0,19.0,0.0,4.0,4.0,123.0,50.0,0.0
288,SEA,49,SEA49,Stephen Hauschka,4,29,K,North Carolina St.,NC,6/29/1985,6,XLIX,Seattle Seahawks,24,Tom Brady,University of Phoenix Stadium,Glendale,Arizona,2/1/2015,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,3,3,1,1,0,0,0.0,0,SEA49Stephen Hauschka,3.0,3.0,22.0,19.0,0.0,4.0,4.0,123.0,50.0,0.0
289,SEA,49,SEA49,Cooper Helfet,84,25,TE,Duke,NC,6/2/1989,0,XLIX,Seattle Seahawks,24,Tom Brady,University of Phoenix Stadium,Glendale,Arizona,2/1/2015,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SEA49Cooper Helfet,1.0,1.0,10.0,9.0,0.0,4.0,4.0,123.0,50.0,0.0
290,SFO,23,SFO23,Mike Cofer,6,24,K,North Carolina St.,NC,2/19/1964,1,XXIII,San Francisco 49ers,20,Jerry Rice,Joe Robbie Stadium,Miami Gardens,Florida,1/22/1989,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2,2,2,4,0,0,0.0,0,SFO23Mike Cofer,1.0,1.0,22.0,19.0,0.0,3.0,5.0,123.0,50.0,0.0
291,SFO,23,SFO23,Harris Barton,79,24,RT,North Carolina,NC,4/19/1964,1,XXIII,San Francisco 49ers,20,Jerry Rice,Joe Robbie Stadium,Miami Gardens,Florida,1/22/1989,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO23Harris Barton,1.0,2.0,37.0,21.0,0.0,3.0,5.0,123.0,50.0,0.0
292,SFO,23,SFO23,Dwaine Board,76,32,DE,North Carolina A&T,NC,11/29/1956,9,XXIII,San Francisco 49ers,20,Jerry Rice,Joe Robbie Stadium,Miami Gardens,Florida,1/22/1989,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO23Dwaine Board,1.0,1.0,5.0,6.0,0.0,3.0,5.0,123.0,50.0,0.0
293,CIN,23,CIN23,Brian Blados,74,26,C,North Carolina,NC,1/11/1962,4,XXIII,Cincinnati Bengals,16,Jerry Rice,Joe Robbie Stadium,Miami Gardens,Florida,1/22/1989,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CIN23Brian Blados,1.0,2.0,37.0,21.0,0.0,2.0,5.0,123.0,50.0,0.0
294,CIN,23,CIN23,Ellis Dillahunt,34,24,DB,East Carolina,NC,11/25/1964,0,XXIII,Cincinnati Bengals,16,Jerry Rice,Joe Robbie Stadium,Miami Gardens,Florida,1/22/1989,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CIN23Ellis Dillahunt,1.0,1.0,18.0,14.0,0.0,2.0,5.0,123.0,50.0,0.0
295,SFO,24,SFO24,Mike Cofer,6,25,K,North Carolina St.,NC,2/19/1964,2,XXIV,San Francisco 49ers,55,Joe Montana,Louisiana Superdome,New Orleans,Louisiana,1/28/1990,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,7,8,0,0,0,0,0.0,0,SFO24Mike Cofer,1.0,1.0,22.0,19.0,0.0,3.0,3.0,123.0,50.0,0.0
296,SFO,24,SFO24,Antonio Goss,98,23,LB,North Carolina,NC,8/11/1966,0,XXIV,San Francisco 49ers,55,Joe Montana,Louisiana Superdome,New Orleans,Louisiana,1/28/1990,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO24Antonio Goss,2.0,2.0,37.0,21.0,0.0,3.0,3.0,123.0,50.0,0.0
297,SFO,24,SFO24,Harris Barton,79,25,RT,North Carolina,NC,4/19/1964,2,XXIV,San Francisco 49ers,55,Joe Montana,Louisiana Superdome,New Orleans,Louisiana,1/28/1990,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO24Harris Barton,2.0,2.0,37.0,21.0,0.0,3.0,3.0,123.0,50.0,0.0
298,SFO,54,SFO54,Dontae Johnson,38,28,DB,North Carolina St.,NC,12/1/1991,5,LIV,San Francisco 49ers,20,Patrick Mahomes,Hard Rock Stadium,Miami Gardens,Florida,2/2/2020,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO54Dontae Johnson,2.0,2.0,22.0,19.0,0.0,4.0,4.0,123.0,50.0,0.0
299,SFO,54,SFO54,Kentavius Street,95,23,DE,North Carolina St.,NC,5/8/1996,0,LIV,San Francisco 49ers,20,Patrick Mahomes,Hard Rock Stadium,Miami Gardens,Florida,2/2/2020,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO54Kentavius Street,2.0,2.0,22.0,19.0,0.0,4.0,4.0,123.0,50.0,0.0
300,SFO,54,SFO54,Laken Tomlinson,75,27,LG,Duke,NC,2/9/1992,4,LIV,San Francisco 49ers,20,Patrick Mahomes,Hard Rock Stadium,Miami Gardens,Florida,2/2/2020,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO54Laken Tomlinson,1.0,1.0,10.0,9.0,0.0,4.0,4.0,123.0,50.0,0.0
301,SFO,54,SFO54,Ronald Blair,98,26,DE,Appalachian St.,NC,1/21/1993,3,LIV,San Francisco 49ers,20,Patrick Mahomes,Hard Rock Stadium,Miami Gardens,Florida,2/2/2020,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO54Ronald Blair,1.0,1.0,1.0,2.0,0.0,4.0,4.0,123.0,50.0,0.0
302,STL,34,STL34,Ray Agnew,99,32,LDT,North Carolina St.,NC,12/9/1967,9,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,STL34Ray Agnew,2.0,3.0,22.0,19.0,0.0,8.0,10.0,123.0,50.0,0.0
303,STL,34,STL34,Torry Holt,88,23,WR,North Carolina St.,NC,6/5/1976,0,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7,109,1,32,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,STL34Torry Holt,2.0,3.0,22.0,19.0,0.0,8.0,10.0,123.0,50.0,0.0
304,STL,34,STL34,Dre' Bly,32,22,DB,North Carolina,NC,5/22/1977,0,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,STL34Dre' Bly,3.0,3.0,37.0,21.0,0.0,8.0,10.0,123.0,50.0,0.0
305,STL,34,STL34,Mike Morton,58,27,LB,North Carolina,NC,3/28/1972,4,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,-2,-2.0,0,-2,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,STL34Mike Morton,3.0,3.0,37.0,21.0,0.0,8.0,10.0,123.0,50.0,0.0
306,STL,34,STL34,Nate Hobgood-Chittick,95,25,DT,North Carolina,NC,11/30/1974,0,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,STL34Nate Hobgood-Chittick,3.0,3.0,37.0,21.0,0.0,8.0,10.0,123.0,50.0,0.0
307,STL,34,STL34,Troy Pelshak,91,22,LB,North Carolina A&T,NC,3/6/1977,0,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,STL34Troy Pelshak,1.0,1.0,5.0,6.0,0.0,8.0,10.0,123.0,50.0,0.0
308,STL,34,STL34,Jay Williams,96,28,DE,Wake Forest,NC,10/13/1971,4,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,STL34Jay Williams,2.0,2.0,14.0,12.0,0.0,8.0,10.0,123.0,50.0,0.0
309,STL,34,STL34,Ricky Proehl,87,31,WR,Wake Forest,NC,3/7/1968,9,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,11,0,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,STL34Ricky Proehl,2.0,2.0,14.0,12.0,0.0,8.0,10.0,123.0,50.0,0.0
310,TEN,34,TEN34,Mike Jones,96,30,DE,North Carolina St.,NC,8/25/1969,8,XXXIV,Tennessee Titans,16,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,TEN34Mike Jones,1.0,3.0,22.0,19.0,0.0,2.0,10.0,123.0,50.0,0.0
311,TEN,34,TEN34,Yancey Thigpen,82,30,WR,Winston-Salem St.,NC,8/15/1969,8,XXXIV,Tennessee Titans,16,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,TEN34Yancey Thigpen,1.0,1.0,1.0,2.0,0.0,2.0,10.0,123.0,50.0,0.0
312,STL,36,STL36,Torry Holt,88,25,WR,North Carolina St.,NC,6/5/1976,2,XXXVI,St. Louis Rams,17,Tom Brady,Louisiana Superdome,New Orleans,Louisiana,2/3/2002,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,49,0,18,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,STL36Torry Holt,1.0,1.0,22.0,19.0,0.0,3.0,6.0,123.0,50.0,0.0
313,STL,36,STL36,Dre' Bly,32,24,DB,North Carolina,NC,5/22/1977,2,XXXVI,St. Louis Rams,17,Tom Brady,Louisiana Superdome,New Orleans,Louisiana,2/3/2002,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,0.0,0,0,3,6,2.0,0,7,0,0,0,0,0,0,0.0,0,STL36Dre' Bly,1.0,2.0,37.0,21.0,0.0,3.0,6.0,123.0,50.0,0.0
314,STL,36,STL36,Ricky Proehl,87,33,WR,Wake Forest,NC,3/7/1968,11,XXXVI,St. Louis Rams,17,Tom Brady,Louisiana Superdome,New Orleans,Louisiana,2/3/2002,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,71,1,30,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,STL36Ricky Proehl,1.0,1.0,14.0,12.0,0.0,3.0,6.0,123.0,50.0,0.0
315,NWE,36,NWE36,Riddick Parker,97,29,DT,North Carolina,NC,11/20/1972,4,XXXVI,New England Patriots,20,Tom Brady,Louisiana Superdome,New Orleans,Louisiana,2/3/2002,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE36Riddick Parker,1.0,2.0,37.0,21.0,0.0,3.0,6.0,123.0,50.0,0.0
316,NWE,36,NWE36,David Patten,86,27,WR,Western Carolina,NC,8/19/1974,4,XXXVI,New England Patriots,20,Tom Brady,Louisiana Superdome,New Orleans,Louisiana,2/3/2002,1,0,0,0,0,0,0,0,0,0.0,1,22,0,22,1,8,1,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE36David Patten,1.0,1.0,7.0,8.0,0.0,3.0,6.0,123.0,50.0,0.0
317,NWE,36,NWE36,Matt Stevens,26,28,DB,Appalachian St.,NC,6/14/1973,5,XXXVI,New England Patriots,20,Tom Brady,Louisiana Superdome,New Orleans,Louisiana,2/3/2002,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE36Matt Stevens,1.0,1.0,1.0,2.0,0.0,3.0,6.0,123.0,50.0,0.0
318,TAM,55,TAM55,Ted Larsen,62,33,C,North Carolina St.,NC,6/13/1987,10,LV,Tampa Bay Buccaneers,31,Tom Brady,Raymond James Stadium,Tampa,Florida,2/7/2021,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,TAM55Ted Larsen,1.0,1.0,22.0,19.0,0.0,3.0,4.0,123.0,50.0,0.0
